id,id_setor,id_doc
8178,0,6273
8181,21,6274
8183,13,6196
8184,40,6278
8187,0,6279
8194,0,6282
8200,22,6284
8201,40,6284
8205,40,6286
8216,0,6294
8219,0,6295
8222,0,6296
8224,4,6185
8229,40,6304
8233,0,6306
8235,46,6310
8243,0,6316
8246,0,6318
8248,40,6320
8251,0,6322
8255,0,6326
8259,40,6330
8272,11,6348
8273,0,6350
8276,11,6314
8277,11,6339
8278,11,6340
8279,36,6358
8283,0,6359
8285,0,6363
8288,0,6364
8295,0,6371
8299,0,6373
8301,46,6377
8302,41,6378
8310,13,6380
8313,13,6381
8314,11,6379
8319,0,6389
8321,11,6385
8322,0,6394
8342,0,6419
8345,26,6421
8359,0,6429
8362,0,6430
8365,0,6431
8369,0,6437
8376,0,6441
8379,0,6442
8386,40,6449
8389,11,6438
8393,0,6454
8394,11,6364
8400,40,6462
8403,10,6463
8413,11,6468
8416,46,6471
8425,0,6477
8426,46,6483
8436,30,6489
8446,4,6490
8461,11,6490
8463,30,6490
8465,13,6490
8467,16,6490
8471,40,6490
8478,37,6490
8482,42,6490
8483,0,6491
8487,0,6493
8490,14,6494
8491,13,6494
8500,4,6501
8504,4,6503
8511,11,6506
8514,21,6508
8517,9,6511
8529,0,6520
8530,0,6521
8532,19,6523
8537,9,6525
8542,53,6528
8544,11,6493
8548,0,6530
8556,46,6540
8557,0,6542
8562,40,6544
8571,13,6546
8578,13,6548
8594,0,6566
8599,0,6568
8605,11,6573
8614,0,6581
8627,0,6593
8630,0,6594
8635,11,6597
8636,46,6598
8646,40,6610
8649,0,6614
8657,4,5692
8662,13,6618
8663,11,6619
8664,28,6630
8668,0,6635
8669,11,6640
8676,4,6643
8681,22,6650
8694,13,6654
8695,13,6655
8698,0,6659
8701,0,6660
8716,31,6670
8723,0,6677
8729,0,6681
8734,4,6686
8740,31,6693
8754,0,6709
8761,11,6715
8768,13,6723
8770,19,6730
8778,11,6732
8787,0,6740
8788,47,6743
8791,0,6747
8794,0,6748
8795,0,6749
8799,45,6757
8821,0,6777
8830,0,6781
8831,31,6783
8842,13,6790
8844,4,6791
8850,31,6794
8852,30,6796
8855,11,6785
8857,11,6796
8858,36,6803
8873,0,6811
8874,28,6813
8875,0,6822
8881,28,6828
8884,46,6829
8888,11,6827
8889,11,6830
8892,0,6833
8893,40,6749
8894,0,6835
8896,0,6836
8907,46,6848
8911,0,6849
8912,0,6850
8919,0,6854
8922,41,6856
8929,22,6864
8930,13,6864
8931,16,6864
8936,30,6865
8942,0,6868
8945,0,6869
8946,13,6867
8947,11,6852
8948,45,6874
8949,11,6874
8954,0,6880
8961,11,6881
8969,20,6894
8974,11,6896
8977,0,6899
8982,0,6900
8995,38,6913
8998,13,6904
9039,11,6936
9048,0,6948
9056,20,6959
9058,36,6965
9067,0,6971
9073,0,6973
9082,11,6977
9084,11,6975
9087,0,6985
9094,11,6991
9095,0,7009
9098,45,7013
9115,52,7031
9117,36,7035
9119,0,7036
9126,36,7044
9132,11,7058
9136,28,7062
9137,30,7063
9146,11,7066
9147,14,7069
9149,13,7069
9150,6,7073
9152,46,7077
9160,0,7081
9170,11,7087
9173,13,7093
9177,20,7099
9179,20,7100
9181,28,7101
9183,46,7103
9184,0,7104
9199,0,7117
9202,46,7119
9205,28,7120
9224,40,7130
9227,0,7131
9230,11,7126
9235,11,7138
9236,20,7140
9238,20,7141
9240,20,7143
9246,0,7146
9249,0,7147
9250,0,7149
9253,8,7149
9254,20,7156
9259,20,7163
9261,20,7164
9263,20,7167
9265,20,7169
9267,20,7170
9269,20,7172
9271,20,7174
9273,20,7175
9275,20,7176
9277,20,7177
9279,20,7178
9282,45,7182
9295,45,7191
9298,45,7195
9301,0,7196
9305,40,7196
9307,40,7202
9310,6,7203
9318,0,7205
9323,0,7206
9327,38,7208
9332,0,7209
9334,11,7207
9337,0,7214
9342,0,7219
9344,0,7224
9348,0,7226
9352,0,7228
9361,28,7235
9363,28,7236
9368,4,7238
9375,4,7242
9382,0,7245
9383,0,7249
9391,6,7258
9394,45,7259
9397,0,7260
9401,0,7263
9408,6,7267
9411,45,7268
9415,49,7279
9420,40,7244
9422,40,7282
9426,0,7284
9427,0,7287
9435,13,7296
9437,0,7300
9443,45,7306
9448,20,7311
9451,20,7312
9455,0,7313
9456,6,7316
9458,30,7317
9461,0,7319
9470,11,7324
9471,11,7323
9479,0,7331
9480,20,7333
9486,0,7337
9489,0,7338
9494,11,7338
9495,0,7342
9507,0,7348
9511,45,7352
9514,47,7353
9519,20,7368
9521,0,7369
9526,0,7375
9528,0,7382
9531,0,7387
9534,0,7391
9537,47,7392
9538,47,7393
9542,0,7397
9546,28,7399
9547,0,7401
9550,0,7402
9563,0,7415
9564,20,7417
9568,0,7418
9573,0,7434
9576,0,7436
9586,0,7445
9594,46,7449
9599,0,7450
9600,20,7451
9606,49,7455
9611,0,7458
9614,0,7459
9616,13,7462
9623,0,7468
9626,0,7469
9629,0,7473
9632,0,7474
9635,0,7475
9638,0,7479
9639,46,7483
9644,0,7487
9650,0,7490
9653,0,7491
9656,0,7492
9659,0,7493
9662,0,7494
9665,0,7496
9669,6,7499
9679,0,7514
9682,0,7518
9686,0,7520
9704,46,7527
9707,0,7528
9709,40,7527
9713,0,7539
9719,0,7541
9722,0,7542
9730,0,7550
9733,45,7551
9736,28,7552
9738,0,7558
9747,28,7563
9749,28,7565
9753,0,7567
9756,0,7568
9758,35,7570
9763,13,7550
9766,0,7576
9773,20,7588
9778,0,7589
9793,46,7600
9810,0,7609
9825,45,7621
9839,20,7649
9843,0,7655
9846,0,7656
9854,46,7661
9855,2,7662
9866,19,7668
9868,0,7670
9871,46,7675
9887,0,7701
9892,0,7706
9899,0,7713
9904,30,7719
9905,22,7720
9906,13,7720
9907,16,7720
9912,40,7724
9917,0,7726
9918,0,7728
9923,0,7729
9926,0,7730
9929,0,7731
9930,36,7732
9934,0,7733
9937,0,7738
9940,0,7741
9943,0,7743
9945,45,7749
9948,0,7752
9955,14,7760
9957,13,7760
9958,0,7761
9961,19,7763
9973,0,7766
9976,0,7770
9984,0,7782
9987,0,7783
9990,0,7786
9993,45,7787
9996,46,7788
9998,4,7784
10000,45,7791
10005,47,7799
10012,40,7805
10015,20,7806
10017,4,7808
10023,0,7809
10026,0,7811
10029,0,7812
10041,0,7833
10043,45,7837
10045,45,7839
10047,45,7841
10049,45,7842
10061,0,7849
10064,0,7857
10067,0,7860
10071,24,7857
10072,6,7864
10080,45,7867
10082,45,7868
10088,45,7872
10090,0,7873
10092,25,7874
10094,46,7875
10098,6,7881
10103,0,7882
10106,0,7885
10107,0,7888
10110,36,7889
10119,0,7893
10127,26,7897
10133,36,7899
10140,0,7902
10144,35,7911
10148,45,7916
10151,0,7918
10159,21,7923
10170,35,7929
10175,19,7932
10179,40,7933
10180,0,7933
10183,0,7934
10185,25,7936
10187,25,7937
10189,0,7940
10192,0,7941
10199,38,7947
10201,0,7948
10204,0,7950
10210,4,7941
10222,0,7970
10232,22,7985
10235,0,7985
10236,22,7986
10239,0,7986
10242,0,7988
10246,0,7989
10247,22,7992
10250,0,7992
10253,0,7993
10254,0,7995
10257,45,7996
10263,0,7999
10266,0,8000
10269,0,8001
10272,0,8002
10285,0,8007
10288,0,8008
10293,0,8009
10296,0,8010
10299,0,8011
10302,0,8012
10305,0,8013
10309,0,8014
10315,0,8019
10318,0,8022
10321,0,8023
10326,0,8027
10329,0,8029
10330,0,8030
10335,0,8031
10347,0,8040
10352,0,8041
10354,20,8045
10356,22,8046
10359,0,8046
10360,22,8047
10363,0,8047
10367,0,8048
10368,22,8050
10371,0,8050
10374,20,8053
10382,0,8058
10391,0,8069
10392,41,8073
10395,41,8077
10398,0,8085
10400,38,8087
10406,0,8088
10410,0,8091
10413,0,8092
10416,0,8093
10419,0,8094
10422,0,8096
10425,0,8097
10428,0,8098
10431,0,8099
10434,0,8115
10437,0,8116
10438,19,8117
10443,0,8120
10447,11,8118
10455,0,8127
10462,0,8130
10465,45,8131
10473,0,8134
10477,0,8135
10478,20,8136
10482,0,8137
10485,0,8138
10488,0,8139
10491,0,8140
10492,11,8124
10493,11,8128
10494,11,8129
10496,20,8144
10500,0,8147
10502,49,8153
10503,49,8154
10506,46,8158
10510,46,8159
10524,11,8167
10540,20,8185
10555,0,8204
10561,30,8205
10571,0,8215
10574,0,8216
10580,0,8218
10583,0,8219
10587,45,8222
10590,46,8223
10591,11,8221
10594,0,8228
10595,46,8230
10598,20,8233
10602,0,8234
10603,0,8237
10610,0,8241
10613,0,8242
10618,0,8246
10620,45,8252
10622,45,8253
10629,0,8256
10633,0,8257
10636,0,8260
10639,0,8261
10642,0,8262
10645,0,8263
10647,40,8264
10648,0,8264
10649,45,8268
10651,45,8270
10653,45,8271
10655,45,8272
10657,45,8273
10659,45,8274
10664,45,8276
10666,45,8277
10676,0,8285
10682,49,8292
10686,24,8298
10688,0,8299
10691,0,8301
10714,0,8323
10720,0,8325
10724,11,8312
10725,20,8347
10728,49,8348
10729,36,8348
10730,0,8353
10733,0,8354
10739,0,8358
10750,41,8366
10755,0,8367
10758,28,8370
10761,4,8374
10765,0,8377
10766,36,8379
10768,0,8382
10771,26,8384
10775,40,7149
10777,4,8382
10787,20,8398
10799,0,8407
10802,0,8411
10805,0,8412
10808,0,8413
10811,0,8414
10813,40,8415
10814,0,8422
10818,0,8426
10832,44,8432
10835,0,8433
10836,49,8436
10840,0,8439
10841,50,8440
10843,50,8441
10845,50,8442
10849,0,8445
10863,0,8456
10864,0,8461
10867,0,8464
10872,0,8467
10878,0,8474
10881,0,8475
10886,0,8481
10889,0,8482
10900,0,8490
10903,0,8491
10910,0,8495
10915,0,8499
10919,46,8504
10925,11,8452
10927,11,8487
10930,0,8509
10936,0,8512
10940,0,8513
10946,0,8519
10951,0,8520
10954,0,8521
10955,0,8522
10958,20,8528
10973,30,8533
10976,30,8534
10983,0,8542
10987,0,8543
10989,38,8547
10990,0,8548
10994,20,8550
11001,11,8390
11010,0,8566
11013,0,8568
11015,28,8572
11017,28,8573
11021,0,8576
11024,0,8578
11029,0,8580
11030,0,8582
11032,0,8583
11035,0,8584
11042,0,8587
11044,0,8588
11049,0,8590
11052,0,8591
11053,0,8592
11057,20,8594
11061,2,8599
11064,31,8605
11067,31,8606
11070,0,8607
11073,0,8609
11076,0,8610
11079,13,8610
11083,0,8620
11084,20,8621
11089,0,8622
11090,41,8623
11095,11,8583
11097,11,8522
11104,13,8632
11106,0,8639
11109,0,8640
11114,0,8644
11117,26,8648
11121,0,8652
11123,0,8653
11136,45,8664
11141,0,8666
11144,0,8667
11147,0,8668
11150,0,8669
11153,0,8670
11154,31,8671
11159,0,8673
11160,13,8673
11165,0,8679
11169,20,8682
11177,0,8686
11180,0,8687
11181,46,8688
11183,11,8653
11191,13,8653
11197,11,8695
11203,4,8712
11205,22,8714
11207,22,8715
11209,22,8716
11217,20,8726
11219,0,8728
11221,0,8729
11229,0,8732
11232,0,8733
11235,0,8734
11236,0,8735
11239,50,8742
11241,50,8743
11242,36,8743
11246,50,8745
11247,16,8745
11248,20,8746
11252,20,8748
11259,0,8756
11262,20,8758
11263,4,8759
11272,0,8773
11281,0,8776
11284,0,8782
11287,0,8785
11289,0,8786
11297,0,8792
11301,0,8794
11310,22,8804
11311,13,8804
11312,16,8804
11317,30,8805
11321,0,8807
11325,0,8811
11331,0,8819
11332,28,8821
11335,26,8822
11338,26,8823
11341,26,8824
11346,26,8826
11351,46,8829
11355,25,8833
11358,26,8834
11363,11,8796
11367,0,8849
11370,6,8854
11373,0,8859
11376,0,8860
11379,0,8861
11381,0,8865
11385,28,8867
11386,0,8871
11393,0,8877
11395,20,8881
11398,0,8886
11405,0,8888
11423,0,8904
11426,0,8905
11440,0,8914
11443,0,8918
11446,46,8922
11448,46,8923
11453,20,8928
11457,45,8929
11458,20,8930
11464,50,8932
11467,50,8933
11473,50,8936
11476,49,8937
11477,11,8937
11488,0,8943
11495,50,8947
11499,0,8948
11500,0,8953
11502,0,8955
11507,0,8957
11508,11,8940
11513,0,8963
11522,4,8972
11529,4,8974
11535,49,8985
11537,13,8777
11543,0,8996
11544,4,8997
11549,0,9001
11552,40,9003
11557,0,9004
11558,12,8299
11564,0,9011
11569,45,9014
11572,40,9001
11573,0,9017
11575,45,9020
11576,0,9021
11579,20,9024
11584,41,9030
11591,0,9034
11596,0,9048
11606,38,9055
11612,38,9061
11616,0,9062
11619,0,9063
11622,0,9064
11632,40,9073
11636,0,9074
11638,13,9075
11639,0,9075
11642,0,9076
11646,0,9088
11649,0,9089
11650,8,9090
11656,20,9092
11659,11,9091
11660,38,9094
11669,11,9011
11696,11,9128
11697,11,9130
11700,0,9136
11701,13,8900
11702,0,9140
11706,0,9142
11711,0,9143
11712,14,9146
11716,0,9147
11733,38,9162
11737,0,9163
11739,20,9171
11741,20,9172
11743,20,9173
11745,20,9174
11747,20,9175
11750,20,9177
11752,20,9178
11754,20,9179
11756,20,9180
11758,11,9132
11760,0,9188
11765,0,9189
11770,0,9195
11775,0,9196
11779,0,9201
11788,0,9210
11791,0,9211
11794,0,9212
11797,36,9217
11799,49,9218
11800,26,9218
11801,49,9221
11805,45,9231
11808,20,9232
11811,49,9233
11812,36,9233
11813,49,9234
11815,49,9235
11817,11,9188
11818,0,9241
11830,4,9246
11842,0,9254
11845,0,9255
11850,0,9258
11863,35,9263
11867,0,9265
11868,40,9268
11870,0,9269
11873,20,9273
11876,20,9274
11881,4,9275
11885,40,8085
11886,40,8953
11887,40,8728
11892,0,9289
11903,20,9299
11906,46,9301
11909,38,9309
11911,0,9310
11924,0,9320
11927,0,9322
11930,45,9326
11943,0,9335
11946,0,9336
11949,0,9337
11951,20,9339
11956,0,9340
11962,40,9343
11963,4,9335
11966,0,9345
11967,11,9334
11969,20,9358
11987,0,9367
11988,0,9368
11992,0,9369
11995,0,9370
11998,40,9373
11999,0,9373
12000,4,9370
12002,6,9378
12007,0,9379
12014,0,9386
12017,0,9388
12020,28,9390
12027,20,9398
12030,20,9399
12035,19,9406
12038,0,9407
12041,40,9411
12044,0,9412
12048,0,9415
12052,51,9420
12055,9,9422
12060,0,9423
12063,0,9424
12066,0,9425
12070,0,9431
12075,0,9432
12076,8,9433
12077,2,9433
12084,49,9440
12087,0,9441
12090,45,9450
12095,0,9451
12098,0,9453
12101,0,9454
12113,36,9465
12115,22,9467
12122,41,9472
12124,41,9473
12126,41,9474
12128,41,9475
12133,0,9479
12135,41,9480
12137,41,9481
12142,0,9483
12145,0,9484
12146,41,9486
12151,41,9494
12158,11,9450
12159,0,9500
12164,0,9502
12170,0,9506
12176,0,9508
12179,0,9512
12183,0,9513
12186,0,9514
12196,54,9524
12198,37,9524
12201,37,9525
12202,54,9526
12204,37,9526
12205,36,9527
12211,36,9536
12213,0,9537
12216,9,9538
12230,40,8492
12231,46,9550
12236,0,9556
12239,0,9557
12244,0,9565
12247,0,9566
12250,0,9567
12255,19,9574
12257,19,9575
12258,19,9577
12259,28,9578
12264,0,9586
12280,0,9596
12284,0,9597
12287,0,9608
12293,0,9611
12298,20,9618
12321,0,9630
12324,40,9631
12328,0,9636
12331,20,9640
12334,0,9645
12339,0,9649
12340,20,9651
12348,0,9658
12354,51,9668
12360,20,9672
12369,11,9657
12378,0,9697
12379,19,9698
12380,20,9700
12383,0,9703
12386,20,9705
12391,0,9708
12396,0,9717
12402,0,9721
12406,0,9727
12410,0,9733
12415,0,9744
12418,0,9745
12421,0,9746
12426,0,9748
12429,0,9752
12436,0,9755
12437,20,9756
12441,0,9758
12453,40,9771
12455,11,9771
12456,51,9773
12461,11,9774
12467,0,9777
12471,0,9779
12476,0,9783
12479,0,9784
12488,0,9787
12495,0,9797
12500,0,9805
12503,0,9806
12506,0,9807
12509,0,9808
12512,0,9809
12513,20,9812
12518,0,9814
12521,40,9819
12523,11,9819
12526,0,9821
12531,47,9826
12539,0,9833
12541,0,9839
12543,4,9840
12545,2,9842
12546,0,9851
12554,0,9857
12560,13,9868
12563,21,9869
12565,0,9873
12568,0,9875
12572,0,9876
12573,0,9877
12578,40,9883
12582,12,9884
12584,0,9885
12586,0,9886
12596,45,9900
12599,45,9901
12602,45,9902
12607,0,9905
12610,0,9906
12613,0,9907
12615,0,9914
12617,14,9915
12618,13,9915
12626,0,9920
12629,0,9923
12636,38,9929
12639,38,9930
12644,0,9934
12647,0,9935
12650,0,9937
12651,20,9940
12653,20,9942
12655,20,9943
12657,46,9945
12664,0,9947
12667,0,9948
12670,0,9949
12673,0,9950
12676,0,9953
12680,0,9955
12681,11,9946
12682,47,9960
12686,4,9965
12693,0,9966
12698,0,9971
12701,0,9972
12702,20,9973
12704,20,9975
12706,38,9982
12710,0,9985
12711,0,9991
12714,46,9994
12715,0,9997
12720,0,9998
12724,0,10008
12732,0,10018
12735,0,10019
12738,0,10020
12741,0,10021
12742,0,10028
12744,0,10030
12747,20,10037
12752,0,10040
12755,0,10041
12769,0,10058
12778,20,10072
12780,20,10073
12786,0,10082
12801,0,10114
12803,13,10115
12804,0,10115
12805,20,10117
12809,0,10118
12810,13,10114
12813,0,10120
12815,0,10123
12821,0,10131
12829,0,10138
12832,0,10139
12833,31,10141
12844,6,10150
12849,0,10155
12852,0,10158
12855,0,10161
12857,20,10171
12862,19,10174
12868,11,10172
12869,20,10178
12871,0,10179
12877,38,10181
12882,11,10180
12889,11,10195
12890,0,10195
12892,0,10198
12894,0,10204
12900,0,10215
12906,0,10219
12909,0,10222
12913,0,10226
12917,0,10229
12918,8,10230
12923,13,10233
12937,0,10238
12943,13,10242
12944,0,10245
12950,40,10248
12957,0,10251
12960,0,10252
12963,0,10253
12970,0,10262
12973,0,10263
12976,0,10264
12979,0,10265
12982,0,10266
12985,0,10267
12988,0,10268
12989,0,10269
12992,0,10276
12995,40,10278
13002,11,10279
13004,20,10285
13006,20,10286
13008,0,10287
13014,40,10296
13018,20,10297
13025,0,10301
13029,36,10307
13032,6,10310
13037,26,10318
13039,26,10320
13043,0,10321
13046,0,10325
13047,51,10326
13049,51,10327
13054,0,10328
13059,0,10329
13061,20,10330
13063,0,10331
13066,38,10335
13069,0,10336
13073,11,10331
13077,11,10338
13080,0,10344
13083,0,10345
13084,30,10347
13085,11,10347
13087,20,10348
13089,20,10349
13092,13,10351
13093,0,10351
13094,40,10353
13096,40,10358
13100,40,10360
13102,40,10361
13104,40,10364
13106,11,10204
13107,20,10370
13108,12,10370
13110,11,10371
13111,0,10371
13114,0,10374
13117,0,10376
13121,0,10378
13125,0,10380
13128,0,10381
13131,0,10382
13132,13,10380
13133,30,10386
13134,11,10386
13138,24,10393
13153,0,10401
13155,11,10402
13156,0,10402
13160,0,10406
13164,6,10408
13167,0,10409
13168,6,10410
13169,40,10413
13175,11,10414
13176,20,10416
13178,20,10417
13182,11,10418
13183,0,10418
13187,20,10420
13191,11,10422
13192,0,10422
13196,11,10419
13197,11,10423
13200,11,10426
13204,0,10430
13208,11,10439
13210,36,10447
13216,20,10451
13221,0,10454
13226,12,10456
13230,21,10457
13232,21,10459
13236,0,10461
13239,0,10462
13243,11,10452
13244,0,10479
13250,0,10485
13257,36,10497
13263,31,10502
13267,0,10503
13269,13,10506
13270,16,10506
13272,22,10507
13273,11,10507
13274,30,10507
13276,21,10513
13281,0,10514
13284,46,10520
13286,46,10521
13291,0,10524
13294,20,10527
13298,0,10530
13299,20,10531
13303,13,10532
13304,15,10533
13307,13,10533
13308,20,10537
13314,0,10541
13315,0,10543
13329,20,10562
13335,12,10566
13341,20,10572
13343,20,10573
13348,11,10575
13353,0,10583
13357,20,10585
13363,11,10588
13367,0,10591
13375,11,10592
13381,0,10597
13385,40,10598
13389,11,10600
13392,0,10608
13395,0,10609
13400,11,10612
13403,51,10617
13405,20,10618
13409,0,10620
13410,11,10621
13417,13,10624
13419,11,10626
13422,40,10627
13424,20,10629
13430,36,10631
13432,0,10632
13436,0,10633
13441,13,10635
13442,19,10637
13445,0,10638
13448,9,10641
13449,13,10641
13453,37,10638
13460,0,10644
13463,0,10645
13469,0,10648
13473,11,10652
13480,40,10658
13483,0,10659
13489,40,10661
13492,40,10662
13502,11,10654
13507,11,10660
13508,0,10677
13511,25,10679
13513,11,10679
13516,0,10680
13518,36,10682
13521,0,10683
13522,0,10687
13529,20,10692
13531,26,10694
13532,12,10694
13539,0,10705
13545,40,10707
13548,0,10711
13550,13,10705
13553,11,10714
13556,20,10717
13559,11,10720
13565,0,10724
13568,0,10725
13571,0,10727
13574,0,10728
13575,46,10729
13583,20,10733
13585,20,10734
13587,20,10735
13591,13,10736
13592,0,10740
13595,20,10742
13600,11,10743
13601,45,10745
13604,6,10746
13605,45,10749
13615,0,10754
13623,11,10755
13624,0,10757
13626,26,10758
13634,22,10764
13637,0,10764
13649,0,10770
13651,13,10769
13659,0,10784
13663,0,10789
13666,0,10794
13688,11,10808
13695,11,10815
13698,0,10816
13701,0,10817
13706,0,10821
13710,0,10827
13713,0,10828
13718,20,10836
13728,0,10848
13731,0,10849
13734,0,10850
13737,0,10851
13738,40,10855
13747,0,10861
13750,38,10863
13753,45,10866
13755,11,10866
13756,31,10867
13757,11,10867
13758,20,10868
13767,13,10873
13771,11,10876
13772,12,10751
13778,0,10888
13785,45,10892
13788,31,10893
13802,0,10903
13805,0,10904
13806,0,10905
13808,0,10906
13812,0,10912
13819,36,10916
13821,11,10905
13826,0,10923
13832,0,10932
13835,45,10934
13838,45,10935
13841,45,10936
13844,45,10937
13847,45,10938
13850,11,10929
13857,0,10942
13860,0,10943
13861,20,10944
13867,0,10950
13870,0,10953
13871,11,10950
13874,12,10956
13875,40,10957
13879,4,10950
13881,0,10969
13888,11,10971
13891,0,10973
13894,0,10975
13899,11,10983
13904,40,10990
13908,0,10992
13911,0,10993
13912,11,10996
13917,20,11000
13924,0,11004
13934,7,11010
13937,20,11012
13939,20,11013
13942,0,11017
13945,11,11017
13949,0,11023
13950,4,11031
13955,0,11034
13970,12,11046
13972,20,11047
13978,12,11050
13982,13,11051
13983,20,11053
13985,20,11054
13987,25,11056
13988,25,11057
14002,11,11065
14004,11,11062
14007,11,11067
14009,20,11068
14013,11,11069
14018,0,11074
14024,0,11076
14027,0,11077
14030,0,11079
14033,0,11080
14039,0,11084
14041,40,11088
14044,25,11089
14046,0,11090
14049,20,11091
14055,12,11093
14059,0,11095
14062,0,11096
14065,0,11097
14070,0,11112
14080,0,11117
14081,20,11121
14085,0,11124
14091,22,11130
14094,0,11130
14106,11,11137
14114,0,11145
14117,0,11146
14122,0,11151
14130,0,11162
14133,20,11165
14137,0,11169
14147,0,11177
14153,11,11181
14156,0,11184
14159,0,11185
14160,0,11186
14164,20,11188
14172,20,11198
14176,0,11201
14178,13,11202
14180,16,11202
14182,11,11203
14184,0,11207
14189,40,11209
14194,0,11210
14199,4,11218
14202,23,11221
14205,11,11221
14212,0,11226
14213,6,11227
14217,0,11231
14220,0,11234
14223,4,11235
14228,0,11237
14238,0,11253
14249,0,11259
14252,0,11261
14258,0,11268
14260,46,11271
14261,11,11258
14262,11,11264
14267,12,11275
14271,12,11268
14275,0,11283
14276,20,11284
14278,4,11285
14283,0,11286
14286,0,11287
14287,0,11288
14290,0,11289
14293,46,11292
14295,46,11293
14300,13,11296
14304,20,11302
14313,0,11311
14317,28,11315
14320,0,11316
14322,40,11319
14325,40,11320
14330,0,11323
14334,9,11325
14337,46,11326
14338,36,11327
14340,31,11328
14341,11,11328
14342,0,11329
14345,0,11330
14348,11,11324
14349,0,11336
14355,0,11338
14360,0,11340
14363,0,11341
14364,46,11343
14365,49,11344
14367,38,11345
14369,0,11346
14372,0,11347
14375,0,11349
14381,0,11353
14384,0,11354
14386,40,11346
14387,20,11359
14395,0,11361
14396,40,11349
14399,0,11367
14402,0,11368
14403,46,11369
14407,26,11371
14412,40,11376
14415,0,11379
14418,0,11380
14421,0,11383
14427,13,11383
14438,12,11395
14441,0,11396
14444,12,11398
14447,0,11400
14448,0,11404
14450,0,11406
14452,8,11407
14463,0,11415
14465,20,11419
14467,11,11386
14475,45,11430
14477,11,11430
14481,22,11436
14482,12,11436
14484,0,11436
14487,0,11437
14490,0,11438
14493,0,11439
14496,0,11440
14498,51,11444
14502,28,11447
14505,0,11448
14506,13,11448
14510,46,11451
14515,11,11454
14522,28,11462
14523,0,11465
14529,11,11466
14539,0,11475
14540,38,11476
14543,25,11477
14550,4,11480
14553,26,11484
14557,0,11485
14563,0,11488
14564,12,11103
14569,21,11495
14572,0,11497
14575,0,11498
14581,11,11499
14588,0,11508
14594,0,11511
14605,20,11521
14607,11,11520
14618,0,11529
14621,0,11530
14622,0,11531
14626,0,11532
14627,11,11528
14628,11,11526
14629,20,11535
14637,0,11541
14648,0,11546
14651,0,11547
14654,0,11548
14657,0,11550
14660,0,11551
14663,0,11552
14666,0,11553
14669,0,11554
14672,26,11556
14675,0,11557
14678,0,11559
14679,0,11560
14682,0,11561
14691,11,11565
14692,11,11566
14698,0,11571
14701,20,11575
14705,0,11576
14711,0,11578
14716,0,11584
14719,0,11586
14721,0,11588
14724,20,11589
14730,0,11594
14735,11,11594
14741,0,11602
14744,0,11603
14747,0,11604
14750,0,11606
14753,0,11607
14756,0,11608
14760,20,11610
14766,51,11612
14767,11,11612
14769,40,11612
14771,12,11614
14776,0,11615
14777,0,11616
14781,0,11619
14784,0,11621
14787,0,11623
14788,40,11616
14791,0,11625
14795,0,11628
14796,45,11632
14804,0,11636
14805,0,11641
14815,11,11649
14816,11,11645
14819,11,11652
14822,11,11654
14826,13,11656
14830,20,11660
14835,0,11661
14840,13,11663
14841,0,11663
14842,13,11661
14844,0,11666
14851,11,11669
14854,0,11673
14857,11,11673
14860,0,11678
14863,0,11679
14878,0,11689
14885,11,11697
14886,20,11700
14888,46,11702
14897,12,11704
14900,12,11705
14904,38,11709
14912,12,11715
14914,12,11717
14920,0,11720
14923,0,11721
14924,20,11722
14927,0,11723
14930,0,11724
14934,12,10815
14938,46,11736
14955,11,11750
14958,0,11756
14963,0,11758
14964,20,11759
14968,0,11760
14972,13,11761
14976,12,11764
14989,11,11772
14990,20,11775
14994,0,11776
14998,0,11778
15010,12,11783
15011,0,11784
15016,54,11786
15022,49,11791
15025,40,11796
15032,0,11799
15033,49,11800
15035,40,11801
15038,4,11802
15044,0,11807
15047,0,11808
15057,0,11814
15060,0,11815
15062,12,11780
15068,12,11823
15070,12,11824
15073,0,11828
15077,12,11807
15078,4,11834
15083,0,11837
15084,0,11838
15087,40,11828
15088,20,11843
15095,11,11845
15099,0,11847
15102,0,11848
15106,0,11852
15119,4,11858
15124,13,11859
15136,4,11662
15137,4,11867
15140,11,11869
15145,0,11871
15152,13,11875
15158,12,11880
15159,0,11881
15163,0,11883
15164,0,11884
15166,0,11888
15171,16,11890
15172,45,11896
15177,9,11914
15178,13,11914
15188,13,11890
15189,4,11922
15192,4,11923
15200,0,11928
15201,40,11932
15203,0,11936
15209,0,11944
15212,0,11945
15215,0,11946
15216,0,11947
15223,30,11947
15226,4,11955
15245,0,11968
